"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1990","1990",12.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1991","1991",12.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1992","1992",12.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1993","1993",12.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1994","1994",12.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1995","1995",12.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1996","1996",12.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1997","1997",13.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1998","1998",13.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","1999","1999",13.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2000","2000",13.5,"B","Break"
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2001","2001",13.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2002","2002",13.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2003","2003",13.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2004","2004",14.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2005","2005",14.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2006","2006",14.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2007","2007",14.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2008","2008",14.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2009","2009",14.8,"B","Break"
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2010","2010",15.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2011","2011",15.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2012","2012",15.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2013","2013",15.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2014","2014",15.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2015","2015",15.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2016","2016",16,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2017","2017",15.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2018","2018",15.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2019","2019",16.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","POL","Poland","2020","2020",14.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1990","1990",5.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1991","1991",5.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1992","1992",5.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1993","1993",5.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1994","1994",5.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1995","1995",6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1996","1996",6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1997","1997",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1998","1998",6.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","1999","1999",6.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2000","2000",6.4,"B","Break"
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2001","2001",6.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2002","2002",6.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2003","2003",6.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2004","2004",6.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2005","2005",6.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2006","2006",7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2007","2007",7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2008","2008",7.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2009","2009",7,"B","Break"
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2010","2010",7.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2011","2011",7.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2012","2012",7.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2013","2013",7.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2014","2014",7.9,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2015","2015",7.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2016","2016",8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2017","2017",7.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2018","2018",7.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","POL","Poland","2019","2019",8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1964","1964",68.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1965","1965",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1966","1966",69.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1967","1967",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1968","1968",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1969","1969",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1970","1970",70,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1971","1971",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1972","1972",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1973","1973",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1974","1974",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1975","1975",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1976","1976",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1977","1977",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1978","1978",70.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1979","1979",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1980","1980",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1981","1981",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1982","1982",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1983","1983",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1984","1984",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1985","1985",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1986","1986",71,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1987","1987",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1988","1988",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1989","1989",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1990","1990",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1991","1991",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1992","1992",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1993","1993",71.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1994","1994",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1995","1995",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1996","1996",72.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1997","1997",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1998","1998",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","1999","1999",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2000","2000",73.8,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2001","2001",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2002","2002",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2003","2003",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2004","2004",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2005","2005",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2006","2006",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2007","2007",75.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2008","2008",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2009","2009",75.8,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2010","2010",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2011","2011",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2012","2012",76.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2013","2013",77.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2014","2014",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2015","2015",77.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2016","2016",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2017","2017",77.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2018","2018",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2019","2019",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","POL","Poland","2020","2020",76.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1964","1964",67.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1965","1965",68.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1966","1966",68.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1967","1967",69.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1968","1968",69.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1969","1969",69,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1970","1970",69.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1971","1971",69.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1972","1972",71.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1973","1973",70.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1974","1974",71.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1975","1975",72.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1976","1976",72.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1977","1977",73.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1978","1978",73.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1979","1979",74.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1980","1980",74.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1981","1981",75.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1982","1982",76,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1983","1983",75.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1984","1984",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1985","1985",76.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1986","1986",76.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1987","1987",77.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1988","1988",77.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1989","1989",77.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1990","1990",77.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1991","1991",77.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1992","1992",78.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1993","1993",78.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1994","1994",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1995","1995",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1996","1996",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1997","1997",79.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1998","1998",79.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","1999","1999",79.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2000","2000",80.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2001","2001",80.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2002","2002",80.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2003","2003",80.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2004","2004",81.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2005","2005",81.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2006","2006",82.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2007","2007",82.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2008","2008",82.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2009","2009",82.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2010","2010",83.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2011","2011",83.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2012","2012",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2013","2013",84,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2014","2014",84.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2015","2015",84.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2016","2016",84.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2017","2017",84.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2018","2018",84.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2019","2019",84.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","PRT","Portugal","2020","2020",84.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1964","1964",36.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1965","1965",36.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1966","1966",35.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1967","1967",36,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1968","1968",36.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1969","1969",35.4,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1970","1970",36.4,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1971","1971",35.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1972","1972",36.3,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1973","1973",35.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1974","1974",35.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1975","1975",36.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1976","1976",36.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1977","1977",37.4,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1978","1978",37.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1979","1979",38,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1980","1980",38.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1981","1981",38.3,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1982","1982",38.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1983","1983",38.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1984","1984",38.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1985","1985",38.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1986","1986",39.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1987","1987",39.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1988","1988",39.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1989","1989",40,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1990","1990",39.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1991","1991",39.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1992","1992",40.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1993","1993",39.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1994","1994",40.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1995","1995",40.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1996","1996",40.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1997","1997",41,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1998","1998",41.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","1999","1999",41.3,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2000","2000",41.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2001","2001",42,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2002","2002",42.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2003","2003",42,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2004","2004",42.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2005","2005",42.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2006","2006",43.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","PRT","Portugal","2007","2007",43.4,,
