LOCATION,Country,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
OECDE,#N/A,GDP,TOT,MLN_USD,A,2008,17836093.48,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2009,17456075.47,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2010,18222887.14,B
OECDE,#N/A,GDP,TOT,MLN_USD,A,2011,19169050.51,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2012,19600234.84,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2013,20438079.98,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2014,21177087.84,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2015,21957466.54,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2016,23210842.44,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2017,24409275.96,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2018,25472387.73,P
OECDE,#N/A,GDP,TOT,MLN_USD,A,2019,26375014.84,P
OECDE,#N/A,GDP,TOT,MLN_USD,A,2020,25390404.62,E
LVA,Latvia,GDP,TOT,MLN_USD,A,1994,14835.391,
LVA,Latvia,GDP,TOT,MLN_USD,A,1995,13670.403,
LVA,Latvia,GDP,TOT,MLN_USD,A,1996,14224.128,
LVA,Latvia,GDP,TOT,MLN_USD,A,1997,15762.289,
LVA,Latvia,GDP,TOT,MLN_USD,A,1998,17016.888,
LVA,Latvia,GDP,TOT,MLN_USD,A,1999,17683.869,
LVA,Latvia,GDP,TOT,MLN_USD,A,2000,19019.264,
LVA,Latvia,GDP,TOT,MLN_USD,A,2001,21120.029,
LVA,Latvia,GDP,TOT,MLN_USD,A,2002,23260.397,
LVA,Latvia,GDP,TOT,MLN_USD,A,2003,25232.526,
LVA,Latvia,GDP,TOT,MLN_USD,A,2004,27699.88,
LVA,Latvia,GDP,TOT,MLN_USD,A,2005,31069.323,
LVA,Latvia,GDP,TOT,MLN_USD,A,2006,35048.854,
LVA,Latvia,GDP,TOT,MLN_USD,A,2007,40013.9,
LVA,Latvia,GDP,TOT,MLN_USD,A,2008,42500.525,
LVA,Latvia,GDP,TOT,MLN_USD,A,2009,36356.754,
LVA,Latvia,GDP,TOT,MLN_USD,A,2010,37035.492,
LVA,Latvia,GDP,TOT,MLN_USD,A,2011,40945.395,
LVA,Latvia,GDP,TOT,MLN_USD,A,2012,43549.741,
LVA,Latvia,GDP,TOT,MLN_USD,A,2013,45914.339,
LVA,Latvia,GDP,TOT,MLN_USD,A,2014,47459.627,
LVA,Latvia,GDP,TOT,MLN_USD,A,2015,49361.737,
LVA,Latvia,GDP,TOT,MLN_USD,A,2016,52339.473,
LVA,Latvia,GDP,TOT,MLN_USD,A,2017,55645.386,
LVA,Latvia,GDP,TOT,MLN_USD,A,2018,59355.896,
LVA,Latvia,GDP,TOT,MLN_USD,A,2019,61247.544,
LVA,Latvia,GDP,TOT,MLN_USD,A,2020,60886.135,
BRA,Brazil,GDP,TOT,MLN_USD,A,1995,1310885.157,
BRA,Brazil,GDP,TOT,MLN_USD,A,1996,1364355.991,
BRA,Brazil,GDP,TOT,MLN_USD,A,1997,1434999.307,
BRA,Brazil,GDP,TOT,MLN_USD,A,1998,1456056.827,
BRA,Brazil,GDP,TOT,MLN_USD,A,1999,1483991.236,
BRA,Brazil,GDP,TOT,MLN_USD,A,2000,1583737.988,
BRA,Brazil,GDP,TOT,MLN_USD,A,2001,1640971.198,
BRA,Brazil,GDP,TOT,MLN_USD,A,2002,1717826.456,
BRA,Brazil,GDP,TOT,MLN_USD,A,2003,1769689.546,
BRA,Brazil,GDP,TOT,MLN_USD,A,2004,1922011.09,
BRA,Brazil,GDP,TOT,MLN_USD,A,2005,2045343.057,
BRA,Brazil,GDP,TOT,MLN_USD,A,2006,2190727.859,
BRA,Brazil,GDP,TOT,MLN_USD,A,2007,2386123.391,
BRA,Brazil,GDP,TOT,MLN_USD,A,2008,2556454.782,
BRA,Brazil,GDP,TOT,MLN_USD,A,2009,2572703.03,
BRA,Brazil,GDP,TOT,MLN_USD,A,2010,2798617.242,
BRA,Brazil,GDP,TOT,MLN_USD,A,2011,2970630.763,
BRA,Brazil,GDP,TOT,MLN_USD,A,2012,2998534.425,
BRA,Brazil,GDP,TOT,MLN_USD,A,2013,3133893.65,
BRA,Brazil,GDP,TOT,MLN_USD,A,2014,3187155.079,
BRA,Brazil,GDP,TOT,MLN_USD,A,2015,3014754.849,
BRA,Brazil,GDP,TOT,MLN_USD,A,2016,2939094.21,
BRA,Brazil,GDP,TOT,MLN_USD,A,2017,3018705.989,
BRA,Brazil,GDP,TOT,MLN_USD,A,2018,3146320.981,
LTU,Lithuania,GDP,TOT,MLN_USD,A,1995,21470.186,
LTU,Lithuania,GDP,TOT,MLN_USD,A,1996,22941.763,
LTU,Lithuania,GDP,TOT,MLN_USD,A,1997,25265.839,
LTU,Lithuania,GDP,TOT,MLN_USD,A,1998,27550.7,
LTU,Lithuania,GDP,TOT,MLN_USD,A,1999,27562.049,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2000,29569.579,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2001,32765.022,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2002,36085.819,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2003,41171.201,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2004,43968.09,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2005,48211.647,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2006,53828.551,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2007,61625.453,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2008,66270.653,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2009,57343.818,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2010,62292.855,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2011,69297.819,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2012,73809.042,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2013,79034.188,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2014,82647.295,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2015,83761.504,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2016,88700.479,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2017,95492.278,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2018,101826.049,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2019,108314.8,
LTU,Lithuania,GDP,TOT,MLN_USD,A,2020,108252.048,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1970,54232.698,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1971,68344.746,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1972,88049.984,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1973,116667.46,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1974,162127.28,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1975,186404.749,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1976,221676.565,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1977,251940.242,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1978,267033.133,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1979,317602.122,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1980,368866.714,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1981,422710.089,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1982,399014.605,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1983,380573.701,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1984,382126.334,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1985,377164.537,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1986,404345.685,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1987,397836.551,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1988,445742.19,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1989,463506.168,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1990,520904.932,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1991,619341.2,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1992,658714.708,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1993,665125.504,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1994,683123.998,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1995,698927.183,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1996,730495.955,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1997,751294.684,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1998,781733,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,1999,763176.096,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2000,824128.264,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2001,832007.958,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2002,821341.582,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2003,930645.164,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2004,1031758.941,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2005,1123197.697,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2006,1189455.013,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2007,1243968.072,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2008,1347422.314,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2009,1329736.077,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2010,1413023.527,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2011,1586748.761,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2012,1672470.749,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2013,1680157.97,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2014,1722861.782,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2015,1541832.118,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2016,1475671.786,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2017,1565891.922,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2018,1642519.382,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2019,1677381.92,
SAU,Saudi Arabia,GDP,TOT,MLN_USD,A,2020,1627982.386,
EA19,#N/A,GDP,TOT,MLN_USD,A,1995,6469173.637,
EA19,#N/A,GDP,TOT,MLN_USD,A,1996,6684644.465,
EA19,#N/A,GDP,TOT,MLN_USD,A,1997,6981213.693,
EA19,#N/A,GDP,TOT,MLN_USD,A,1998,7331711.76,
EA19,#N/A,GDP,TOT,MLN_USD,A,1999,7632418.62,
EA19,#N/A,GDP,TOT,MLN_USD,A,2000,8134358.207,
EA19,#N/A,GDP,TOT,MLN_USD,A,2001,8546041.964,
EA19,#N/A,GDP,TOT,MLN_USD,A,2002,8920949.065,
EA19,#N/A,GDP,TOT,MLN_USD,A,2003,9106404.871,
EA19,#N/A,GDP,TOT,MLN_USD,A,2004,9516456.271,
EA19,#N/A,GDP,TOT,MLN_USD,A,2005,9902612.278,
EA19,#N/A,GDP,TOT,MLN_USD,A,2006,10747111.27,
EA19,#N/A,GDP,TOT,MLN_USD,A,2007,11430222.95,
EA19,#N/A,GDP,TOT,MLN_USD,A,2008,11931468.5,
EA19,#N/A,GDP,TOT,MLN_USD,A,2009,11669585.76,
EA19,#N/A,GDP,TOT,MLN_USD,A,2010,12029243.74,
EA19,#N/A,GDP,TOT,MLN_USD,A,2011,12552232.12,
EA19,#N/A,GDP,TOT,MLN_USD,A,2012,12704236.26,
EA19,#N/A,GDP,TOT,MLN_USD,A,2013,13148107.06,
EA19,#N/A,GDP,TOT,MLN_USD,A,2014,13520383.14,
EA19,#N/A,GDP,TOT,MLN_USD,A,2015,13929246,
EA19,#N/A,GDP,TOT,MLN_USD,A,2016,14821572.39,
EA19,#N/A,GDP,TOT,MLN_USD,A,2017,15556166.37,
EA19,#N/A,GDP,TOT,MLN_USD,A,2018,16250689.14,
EA19,#N/A,GDP,TOT,MLN_USD,A,2019,16868493.62,
EA19,#N/A,GDP,TOT,MLN_USD,A,2020,16043426.7,
ARG,Argentina,GDP,TOT,MLN_USD,A,2004,470169.433,
ARG,Argentina,GDP,TOT,MLN_USD,A,2005,527729.109,
ARG,Argentina,GDP,TOT,MLN_USD,A,2006,587451.577,
ARG,Argentina,GDP,TOT,MLN_USD,A,2007,657569.211,
ARG,Argentina,GDP,TOT,MLN_USD,A,2008,697557.859,
ARG,Argentina,GDP,TOT,MLN_USD,A,2009,661275.817,
ARG,Argentina,GDP,TOT,MLN_USD,A,2010,736718.361,
ARG,Argentina,GDP,TOT,MLN_USD,A,2011,797263.882,
ARG,Argentina,GDP,TOT,MLN_USD,A,2012,819697.902,
ARG,Argentina,GDP,TOT,MLN_USD,A,2013,849616,
ARG,Argentina,GDP,TOT,MLN_USD,A,2014,839896.688,
ARG,Argentina,GDP,TOT,MLN_USD,A,2015,867176.759,
ARG,Argentina,GDP,TOT,MLN_USD,A,2016,885227.529,
ARG,Argentina,GDP,TOT,MLN_USD,A,2017,1039330.592,
ARG,Argentina,GDP,TOT,MLN_USD,A,2018,1036982.075,
ARG,Argentina,GDP,TOT,MLN_USD,A,2019,1033454.909,
ARG,Argentina,GDP,TOT,MLN_USD,A,2020,942366.94,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1991,17225.593,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1992,19245.156,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1993,21110.501,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1994,22538.086,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1995,23970.119,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1996,24699.364,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1997,26518.347,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1998,28681.659,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,1999,30220.968,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2000,32084.564,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2001,33921.231,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2002,35611.118,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2003,37813.018,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2004,40514.992,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2005,43403.854,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2006,47971.068,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2007,53297.55,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2008,56911.82,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2009,56779.592,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2010,60553.221,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2011,64567.752,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2012,69073.803,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2013,73210.057,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2014,79269.13,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2015,85240.084,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2016,93454.856,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2017,100716.907,
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2018,104960.285,E
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2019,109998.851,E
CRI,Costa Rica,GDP,TOT,MLN_USD,A,2020,107138.476,E
BGR,Bulgaria,GDP,TOT,MLN_USD,A,1995,64930.23,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,1996,57134.671,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,1997,47781.371,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,1998,51005.61,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,1999,47685.735,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2000,52491.528,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2001,55759.755,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2002,61023.384,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2003,65377.576,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2004,70947.276,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2005,78821.715,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2006,86597.081,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2007,96549.248,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2008,107410.912,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2009,105648.489,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2010,110040.697,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2011,115128.421,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2012,118701.781,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2013,120520.814,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2014,126862.574,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2015,131666.906,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2016,142696.411,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2017,151335.246,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2018,160951.517,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2019,171459.528,
BGR,Bulgaria,GDP,TOT,MLN_USD,A,2020,168799.471,P
HRV,Croatia,GDP,TOT,MLN_USD,A,1995,36940.428,
HRV,Croatia,GDP,TOT,MLN_USD,A,1996,39758.817,
HRV,Croatia,GDP,TOT,MLN_USD,A,1997,42933.08,
HRV,Croatia,GDP,TOT,MLN_USD,A,1998,44512.66,
HRV,Croatia,GDP,TOT,MLN_USD,A,1999,44528.501,
HRV,Croatia,GDP,TOT,MLN_USD,A,2000,47307.968,
HRV,Croatia,GDP,TOT,MLN_USD,A,2001,49665.514,
HRV,Croatia,GDP,TOT,MLN_USD,A,2002,54408.765,
HRV,Croatia,GDP,TOT,MLN_USD,A,2003,58310.012,
HRV,Croatia,GDP,TOT,MLN_USD,A,2004,62559.614,
HRV,Croatia,GDP,TOT,MLN_USD,A,2005,65947.589,
HRV,Croatia,GDP,TOT,MLN_USD,A,2006,75104.328,
HRV,Croatia,GDP,TOT,MLN_USD,A,2007,83268.104,
HRV,Croatia,GDP,TOT,MLN_USD,A,2008,89507.429,
HRV,Croatia,GDP,TOT,MLN_USD,A,2009,86145.14,
HRV,Croatia,GDP,TOT,MLN_USD,A,2010,85111.874,
HRV,Croatia,GDP,TOT,MLN_USD,A,2011,89055.653,
HRV,Croatia,GDP,TOT,MLN_USD,A,2012,90338.799,
HRV,Croatia,GDP,TOT,MLN_USD,A,2013,92861.599,
HRV,Croatia,GDP,TOT,MLN_USD,A,2014,93502.185,
HRV,Croatia,GDP,TOT,MLN_USD,A,2015,96704.418,
HRV,Croatia,GDP,TOT,MLN_USD,A,2016,103842.682,
HRV,Croatia,GDP,TOT,MLN_USD,A,2017,110537.908,
HRV,Croatia,GDP,TOT,MLN_USD,A,2018,116725.695,
HRV,Croatia,GDP,TOT,MLN_USD,A,2019,122956.837,P
HRV,Croatia,GDP,TOT,MLN_USD,A,2020,115781.94,P
CYP,Cyprus,GDP,TOT,MLN_USD,A,1995,11100.311,
CYP,Cyprus,GDP,TOT,MLN_USD,A,1996,11425.637,
CYP,Cyprus,GDP,TOT,MLN_USD,A,1997,11922.442,
CYP,Cyprus,GDP,TOT,MLN_USD,A,1998,12737.424,
CYP,Cyprus,GDP,TOT,MLN_USD,A,1999,13502.027,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2000,14781.223,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2001,16045.639,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2002,16716.211,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2003,17422.376,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2004,18871.484,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2005,20504.176,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2006,22510.259,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2007,25193.793,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2008,27398.527,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2009,27400.309,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2010,27744.149,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2011,28345.721,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2012,27503.333,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2013,26181.605,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2014,25643.656,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2015,26968.66,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2016,30416.939,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2017,32705.482,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2018,35217.357,
CYP,Cyprus,GDP,TOT,MLN_USD,A,2019,36614.189,P
CYP,Cyprus,GDP,TOT,MLN_USD,A,2020,34385.469,P
MLT,Malta,GDP,TOT,MLN_USD,A,1995,5267.669,
MLT,Malta,GDP,TOT,MLN_USD,A,1996,5556.203,
MLT,Malta,GDP,TOT,MLN_USD,A,1997,5927.887,
MLT,Malta,GDP,TOT,MLN_USD,A,1998,6249.258,
MLT,Malta,GDP,TOT,MLN_USD,A,1999,6564.679,
MLT,Malta,GDP,TOT,MLN_USD,A,2000,7163.381,
MLT,Malta,GDP,TOT,MLN_USD,A,2001,7278.363,
MLT,Malta,GDP,TOT,MLN_USD,A,2002,7760.932,
MLT,Malta,GDP,TOT,MLN_USD,A,2003,8333.524,
MLT,Malta,GDP,TOT,MLN_USD,A,2004,8638.259,
MLT,Malta,GDP,TOT,MLN_USD,A,2005,9008.166,
MLT,Malta,GDP,TOT,MLN_USD,A,2006,9439.497,
MLT,Malta,GDP,TOT,MLN_USD,A,2007,10179.831,
MLT,Malta,GDP,TOT,MLN_USD,A,2008,10858.152,
MLT,Malta,GDP,TOT,MLN_USD,A,2009,11000.439,
MLT,Malta,GDP,TOT,MLN_USD,A,2010,11914.869,
MLT,Malta,GDP,TOT,MLN_USD,A,2011,12060.601,
MLT,Malta,GDP,TOT,MLN_USD,A,2012,12703.265,
MLT,Malta,GDP,TOT,MLN_USD,A,2013,13757.008,
MLT,Malta,GDP,TOT,MLN_USD,A,2014,14924.522,
MLT,Malta,GDP,TOT,MLN_USD,A,2015,16669.497,
MLT,Malta,GDP,TOT,MLN_USD,A,2016,18125.365,
MLT,Malta,GDP,TOT,MLN_USD,A,2017,19979.612,
MLT,Malta,GDP,TOT,MLN_USD,A,2018,21570.029,
MLT,Malta,GDP,TOT,MLN_USD,A,2019,23569.024,
MLT,Malta,GDP,TOT,MLN_USD,A,2020,22184.393,
PER,Peru,GDP,TOT,MLN_USD,A,2007,227418.352,
PER,Peru,GDP,TOT,MLN_USD,A,2008,253001.151,
PER,Peru,GDP,TOT,MLN_USD,A,2009,257723.487,
PER,Peru,GDP,TOT,MLN_USD,A,2010,282451.55,
PER,Peru,GDP,TOT,MLN_USD,A,2011,306596.257,
PER,Peru,GDP,TOT,MLN_USD,A,2012,317798.191,
PER,Peru,GDP,TOT,MLN_USD,A,2013,336436.393,P
PER,Peru,GDP,TOT,MLN_USD,A,2014,346784.744,P
ROU,Romania,GDP,TOT,MLN_USD,A,1995,122856.526,
ROU,Romania,GDP,TOT,MLN_USD,A,1996,129638.012,
ROU,Romania,GDP,TOT,MLN_USD,A,1997,125448.93,
ROU,Romania,GDP,TOT,MLN_USD,A,1998,124782.838,
ROU,Romania,GDP,TOT,MLN_USD,A,1999,125764.098,
ROU,Romania,GDP,TOT,MLN_USD,A,2000,131305.899,
ROU,Romania,GDP,TOT,MLN_USD,A,2001,144334.058,
ROU,Romania,GDP,TOT,MLN_USD,A,2002,155641.203,
ROU,Romania,GDP,TOT,MLN_USD,A,2003,162932.871,
ROU,Romania,GDP,TOT,MLN_USD,A,2004,192696.972,
ROU,Romania,GDP,TOT,MLN_USD,A,2005,204714.06,
ROU,Romania,GDP,TOT,MLN_USD,A,2006,244600.829,
ROU,Romania,GDP,TOT,MLN_USD,A,2007,285751.74,
ROU,Romania,GDP,TOT,MLN_USD,A,2008,344669.95,
ROU,Romania,GDP,TOT,MLN_USD,A,2009,338997.706,
ROU,Romania,GDP,TOT,MLN_USD,A,2010,343978.551,
ROU,Romania,GDP,TOT,MLN_USD,A,2011,360564.155,
ROU,Romania,GDP,TOT,MLN_USD,A,2012,378485.712,
ROU,Romania,GDP,TOT,MLN_USD,A,2013,395316.781,
ROU,Romania,GDP,TOT,MLN_USD,A,2014,411274.339,
ROU,Romania,GDP,TOT,MLN_USD,A,2015,428132.022,
ROU,Romania,GDP,TOT,MLN_USD,A,2016,478201.584,
ROU,Romania,GDP,TOT,MLN_USD,A,2017,531675.182,
ROU,Romania,GDP,TOT,MLN_USD,A,2018,569588.089,
ROU,Romania,GDP,TOT,MLN_USD,A,2019,625706.833,P
ROU,Romania,GDP,TOT,MLN_USD,A,2020,616109.657,P
MKD,Macedonia,GDP,TOT,MLN_USD,A,2000,12471.199,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2001,12316.248,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2002,12919.265,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2003,13353.722,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2004,14565.285,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2005,15987.066,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2006,17706.26,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2007,19086.008,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2008,21537.219,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2009,22594.461,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2010,23364.758,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2011,24064.035,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2012,24558.787,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2013,26269.659,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2014,27776.156,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2015,28751.752,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2016,31373.286,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2017,32583.022,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2018,34726.373,
MKD,Macedonia,GDP,TOT,MLN_USD,A,2019,36634.491,P
ZMB,Zambia,GDP,TOT,MLN_USD,A,2006,28812.479,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2007,32057.694,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2008,35221.847,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2009,38762.674,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2010,43252.758,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2011,46613.602,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2012,49607.768,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2013,53493.8,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2014,54507.864,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2015,54481.786,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2016,55729.642,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2017,58735.191,
ZMB,Zambia,GDP,TOT,MLN_USD,A,2018,63115.611,
